Song Title,Artist,Album,Year released,File size,Song Duration,Filename,Genre,File extension,Bitrate (kbps),Sample Rate (Hz),File size (bytes),Song duration (seconds),Play count,Rating,Added to library on (timestamp),Added to library on (epoch),Composer,Comment
Growin’ Up,Bruce Springsteen,18 Tracks,2005,2.18 MB,"2 minutes, 40 seconds",iPod_Control/Music/F40/QHXO.mp3,Desconocido,MP3,32,44100,2182780,160,4,No rating,2017-10-06 08:45:38 UTC,3590124338,,
Seaside Bar Song,Bruce Springsteen,18 Tracks,2005,3.91 MB,"3 minutes, 34 seconds",iPod_Control/Music/F26/NNDJ.m4a,Desconocido,M4A,128,44100,3906073,214,1,No rating,2017-08-17 10:54:18 UTC,3585812058,,
No me importa nada,Luz Casal,1998,1998,4.09 MB,"4 minutes, 15 seconds",iPod_Control/Music/F01/KXCL.mp3,Otro,MP3,128,44100,4094994,255,5,No rating,2018-05-12 19:43:28 UTC,3608999008,Jorge Rodriguez,This audio file has been encoded by an evaluation version of Audio Converter for evaluation purposes only.    For licensing information of Audio Converter see:  http://www.audioconverter.info/ordering.php
Rendezvous,Bruce Springsteen,18 Tracks,2005,3.25 MB,"2 minutes, 51 seconds",iPod_Control/Music/F22/HNJQ.m4a,Desconocido,M4A,128,44100,3252572,171,4,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Hearts of Stone,Bruce Springsteen,18 Tracks,2005,4.81 MB,"4 minutes, 31 seconds",iPod_Control/Music/F42/LEHL.m4a,Desconocido,M4A,128,44100,4805643,271,25,No rating,2017-10-06 08:45:38 UTC,3590124338,,
La Isla Bonita,Madonna,Ballo,0,4.49 MB,"4 minutes, 2 seconds",iPod_Control/Music/F41/DJLC.m4a,,M4A,128,44100,4494803,242,4,No rating,2018-05-12 19:43:28 UTC,3608999008,,
Where the Bands Are,Bruce Springsteen,18 Tracks,2005,3.55 MB,"3 minutes, 45 seconds",iPod_Control/Music/F00/TEWR.m4a,Rock,M4A,128,44100,3551717,225,4,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Eva and Magaldi / Eva Beware of the City,Madonna,Music From the Motion Picture Evita,0,5.69 MB,"5 minutes, 20 seconds",iPod_Control/Music/F37/VNYH.m4a,Desconocido,M4A,128,44100,5688372,320,1,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Loose Ends,Bruce Springsteen,18 Tracks,2005,4.36 MB,"4 minutes, 2 seconds",iPod_Control/Music/F01/SZFP.m4a,Desconocido,M4A,128,44100,4358248,242,7,No rating,2017-08-17 10:54:18 UTC,3585812058,,
I Wanna Be With You,Bruce Springsteen,18 Tracks,2005,3.74 MB,"3 minutes, 24 seconds",iPod_Control/Music/F19/DVEE.m4a,Desconocido,M4A,128,44100,3740698,204,1,No rating,2017-10-06 08:45:38 UTC,3590124338,,
Buenos Aires,Madonna,Music From the Motion Picture Evita,0,4.50 MB,"4 minutes, 9 seconds",iPod_Control/Music/F33/JDTZ.m4a,Desconocido,M4A,128,44100,4495590,249,3,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Born in the U.S.A.,Bruce Springsteen,18 Tracks,2005,3.50 MB,"3 minutes, 11 seconds",iPod_Control/Music/F11/KAKW.m4a,Desconocido,M4A,128,44100,3497690,191,3,No rating,2017-10-06 08:45:38 UTC,3590124338,,
Another Suitcase in Another Hall,Madonna,Music From the Motion Picture Evita,0,3.92 MB,"3 minutes, 33 seconds",iPod_Control/Music/F28/QMRZ.m4a,Desconocido,M4A,128,44100,3919854,213,6,No rating,2018-05-12 19:35:24 UTC,3608998524,,
My Love Will Not Let You Down,Bruce Springsteen,18 Tracks,2005,4.81 MB,"4 minutes, 26 seconds",iPod_Control/Music/F01/AJXX.m4a,Desconocido,M4A,128,44100,4812733,266,4,No rating,2017-08-17 10:54:18 UTC,3585812058,,
I'd Be Surprisingly Good for You,Madonna,Music From the Motion Picture Evita,0,4.62 MB,"4 minutes, 18 seconds",iPod_Control/Music/F08/BQMN.m4a,Desconocido,M4A,128,44100,4623761,258,13,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Pink Cadillac,Bruce Springsteen,18 Tracks,2005,3.82 MB,"3 minutes, 36 seconds",iPod_Control/Music/F36/QLZM.m4a,Desconocido,M4A,128,44100,3819862,216,3,No rating,2017-08-17 10:54:18 UTC,3585812058,,
A New Argentina,Madonna,Music From the Motion Picture Evita,0,4.58 MB,"4 minutes, 16 seconds",iPod_Control/Music/F30/NNIN.m4a,Desconocido,M4A,128,44100,4581789,256,2,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Janey Don’t You Lose Heart,Bruce Springsteen,18 Tracks,2005,3.78 MB,"3 minutes, 25 seconds",iPod_Control/Music/F36/CVWW.m4a,Desconocido,M4A,128,44100,3777206,205,3,No rating,2017-10-06 08:45:38 UTC,3590124338,,
Don’t Cry for Me Argentina,Madonna,Music From the Motion Picture Evita,0,5.86 MB,"5 minutes, 35 seconds",iPod_Control/Music/F07/CHZX.m4a,Desconocido,M4A,128,44100,5855016,335,11,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Sad Eyes,Bruce Springsteen,18 Tracks,2005,4.18 MB,"3 minutes, 50 seconds",iPod_Control/Music/F32/OZMG.m4a,Desconocido,M4A,128,44100,4184848,230,3,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Rainbow High,Madonna,Music From the Motion Picture Evita,0,2.87 MB,"2 minutes, 27 seconds",iPod_Control/Music/F43/SLRS.m4a,Desconocido,M4A,128,44100,2865975,147,2,No rating,2018-05-12 19:35:24 UTC,3608998524,,
"Part Man, Part Monkey",Bruce Springsteen,18 Tracks,2005,4.87 MB,"4 minutes, 31 seconds",iPod_Control/Music/F34/ZKWN.m4a,Desconocido,M4A,128,44100,4868064,271,2,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Waltz for Eva and Che,Madonna,Music From the Motion Picture Evita,0,4.03 MB,"4 minutes, 12 seconds",iPod_Control/Music/F35/FNXL.m4a,BSO,M4A,128,44100,4029196,252,0,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Trouble River,Bruce Springsteen,18 Tracks,2005,4.71 MB,"4 minutes, 21 seconds",iPod_Control/Music/F03/ZKLQ.m4a,Desconocido,M4A,128,44100,4707240,261,2,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Brothers Under the Bridge,Bruce Springsteen,18 Tracks,2005,5.60 MB,"23 minutes, 19 seconds",iPod_Control/Music/F40/PKQF.mp3,Desconocido,MP3,32,44100,5600631,1399,4,No rating,2017-10-06 08:45:38 UTC,3590124338,,
You Must Love Me,Madonna,Music From the Motion Picture Evita,0,2.69 MB,"2 minutes, 50 seconds",iPod_Control/Music/F14/JXFZ.m4a,Pop,M4A,128,44100,2685751,170,9,No rating,2018-05-12 19:35:24 UTC,3608998524,,
The Fever,Bruce Springsteen,18 Tracks,2005,8.37 MB,"7 minutes, 39 seconds",iPod_Control/Music/F37/JVUY.mp3,Desconocido,MP3,32,44100,8371813,459,4,No rating,2017-10-06 08:45:38 UTC,3590124338,,
Eva's Final Broadcast,Madonna,Music From the Motion Picture Evita,0,5.61 MB,"5 minutes, 16 seconds",iPod_Control/Music/F02/XKPT.m4a,Desconocido,M4A,128,44100,5606983,316,1,No rating,2018-05-12 19:35:24 UTC,3608998524,,
The Promise,Bruce Springsteen,18 Tracks,2005,4.56 MB,"4 minutes, 48 seconds",iPod_Control/Music/F45/JZJG.mp3,Desconocido,MP3,32,44100,4562913,288,83,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Lament,Madonna,Music From the Motion Picture Evita,0,4.44 MB,"4 minutes, 11 seconds",iPod_Control/Music/F48/WSFU.m4a,Desconocido,M4A,128,44100,4443282,251,0,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Locked Out of Heaven,Bruno Mars,iTunes top 40 ( Octobre 2012 ),2012,4.27 MB,"3 minutes, 53 seconds",iPod_Control/Music/F13/OBXG.m4a,Various Artists,M4A,128,44100,4274542,233,1,No rating,2017-10-07 18:37:04 UTC,3590246224,Ari Levine/Bruno Mars/Philip Lawrence,Maxximix / Smartorrent
Jealous Guy,Bryan Ferry and Roxy Music,The Ultimate Collection,2001,5.95 MB,"6 minutes, 11 seconds",iPod_Control/Music/F19/IYMU.mp3,Blues,MP3,128,44100,5950205,371,2,No rating,2017-10-07 18:37:04 UTC,3590246224,John Lennon,
The Duck Song,Bryant Oden,The Duck Song (The Duck and the Lemonade Stand),2009,3.57 MB,"3 minutes, 11 seconds",iPod_Control/Music/F00/YPUN.m4a,Música para niños,M4A,128,44100,3572313,191,22,No rating,2015-12-28 00:27:33 UTC,3534107253,Bryant Oden,
En La Sed Mortal,Nacho Vegas,Miedo Al Zumbido De Los Mosqui,2002,7.32 MB,"7 minutes, 37 seconds",iPod_Control/Music/F08/LGPE.mp3,Pop,MP3,128,44100,7317757,457,5,No rating,2018-05-12 19:44:44 UTC,3608999084,,By HyBris :)
I Have A Dream,BSO Mamma mía,Mamma Mia! The Movie Soundtrack,2008,8.29 MB,"8 minutes, 37 seconds",iPod_Control/Music/F12/SMVJ.mp3,Banda sonora,MP3,128,44100,8288174,517,4,No rating,2017-10-07 18:37:04 UTC,3590246224,,
Días extraños,Nacho Vegas,EL TIEMPO DE LAS CEREZAS,2006,6.12 MB,"6 minutes, 18 seconds",iPod_Control/Music/F35/TBDJ.m4a,Folk-Rock,M4A,128,44100,6120698,378,4,No rating,2018-05-12 19:44:44 UTC,3608999084,Nacho Vegas,"uno, Bunbury, es el artista que más admiran los otros artistas, según una reciente encuesta realizada entre sus compañeros de profesión; y el otro, Vegas, se ha consolidado como el cantautor de sustrato independiente más importante de este país."
Lo Que Queda Por Vivir,Bunbury,Bunbury Freak Show,2005,3.31 MB,"2 minutes, 54 seconds",iPod_Control/Music/F44/XFSO.m4a,Rock,M4A,128,44100,3314867,174,3,No rating,2017-10-07 18:37:04 UTC,3590246224,Enrique Bunbury,
If You Go Away,(Neil Diamond),Diamond - Greatest Hits,2008,3.68 MB,"3 minutes, 50 seconds",iPod_Control/Music/F05/KBQY.mp3,Rock,MP3,128,44100,3682432,230,2,No rating,2018-05-12 19:44:44 UTC,3608999084,Jacques Brel/Rod McKuen,
Lady blue,Bunbury,Flamingos,0,5.36 MB,"5 minutes, 34 seconds",iPod_Control/Music/F04/WJBA.mp3,Rock,MP3,128,44100,5361879,334,9,No rating,2017-05-26 22:35:41 UTC,3578682941,Enrique Bunbury,
El hombre delgado que no flaqueará jamás,Bunbury,Hellville de Luxe,2008,7.74 MB,"6 minutes, 52 seconds",iPod_Control/Music/F17/YDOQ.mp3,Rock,MP3,32,44100,7738249,412,7,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Sitting on The Dock Of The Bay,Otis Redding,Dreams To Remember,0,2.63 MB,"2 minutes, 47 seconds",iPod_Control/Music/F49/EATT.m4a,Otro,M4A,128,44100,2627239,167,23,No rating,2018-05-12 19:43:28 UTC,3608999008,,
Porque las cosas cambian,Bunbury,Hellville de Luxe,2008,5.01 MB,"4 minutes, 17 seconds",iPod_Control/Music/F06/GIET.mp3,Rock,MP3,32,44100,5014245,257,43,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Solo Tú,Paula Rojo,Erase Un Sueño,2013,3.57 MB,"3 minutes, 6 seconds",iPod_Control/Music/F32/VBUM.m4a,Pop,M4A,128,44100,3572471,186,4,No rating,2018-05-12 19:44:44 UTC,3608999084,,
Bujías para el dolor,Bunbury,Hellville de Luxe,2008,6.71 MB,"5 minutes, 38 seconds",iPod_Control/Music/F24/AHAN.mp3,Rock,MP3,32,44100,6711631,338,19,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Si no fuera por ti,Bunbury,Hellville de Luxe,2008,4.67 MB,"4 minutes, 52 seconds",iPod_Control/Music/F06/VJGX.m4a,Rock,M4A,128,44100,4669729,292,5,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Hay muy poca gente,Bunbury,Hellville de Luxe,2008,5.55 MB,"4 minutes, 45 seconds",iPod_Control/Music/F23/IGMW.mp3,Rock,MP3,32,44100,5549030,285,14,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Radio Song,R.E.M.,Out of Time,1999,4.85 MB,"4 minutes, 16 seconds",iPod_Control/Music/F15/JKTL.mp3,Desconocido,MP3,32,44100,4849641,256,2,No rating,2018-05-12 19:35:24 UTC,3608998524,,
El porqué de tus silencios,Bunbury,Hellville de Luxe,2008,5.37 MB,5 minutes,iPod_Control/Music/F46/LLHW.mp3,Rock,MP3,32,44100,5369120,300,7,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Doscientos huesos y un collar de calaveras,Bunbury,Hellville de Luxe,2008,4.19 MB,"4 minutes, 22 seconds",iPod_Control/Music/F41/DRYH.m4a,Rock,M4A,128,44100,4186530,262,3,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Low,R.E.M.,Out of Time,1999,6.12 MB,"4 minutes, 56 seconds",iPod_Control/Music/F12/ASJP.mp3,Desconocido,MP3,32,44100,6120297,296,6,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Irremediablemente cotidiano,Bunbury,Hellville de Luxe,2008,4.76 MB,"4 minutes, 52 seconds",iPod_Control/Music/F07/WVXV.m4a,Rock,M4A,128,44100,4763197,292,8,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Canción cruel,Bunbury,Hellville de Luxe,2008,4.00 MB,"4 minutes, 9 seconds",iPod_Control/Music/F40/NKGF.m4a,Rock,M4A,128,44100,4004119,249,3,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Near Wild Heaven,R.E.M.,Out of Time,1999,3.86 MB,"3 minutes, 19 seconds",iPod_Control/Music/F30/BPAE.mp3,Desconocido,MP3,32,44100,3858488,199,16,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Todos lo haremos mejor en el futuro,Bunbury,Hellville de Luxe,2008,4.48 MB,"4 minutes, 40 seconds",iPod_Control/Music/F08/NGYN.m4a,Rock,M4A,128,44100,4484198,280,3,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Endgame,R.E.M.,Out of Time,1999,4.62 MB,"3 minutes, 50 seconds",iPod_Control/Music/F39/APKK.mp3,Desconocido,MP3,32,44100,4621683,230,3,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Aquí,Bunbury,Hellville de Luxe,2008,6.17 MB,"5 minutes, 22 seconds",iPod_Control/Music/F41/UZOT.mp3,Rock,MP3,32,44100,6170366,322,3,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Shiny Happy People,R.E.M.,Out of Time,1999,4.31 MB,"3 minutes, 46 seconds",iPod_Control/Music/F21/AZSD.mp3,Desconocido,MP3,32,44100,4308866,226,10,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Llevame,Bunbury,Licenciado Cantinas,2011,4.72 MB,"4 minutes, 25 seconds",iPod_Control/Music/F04/HPHV.m4a,Rock,M4A,128,44100,4720445,265,26,No rating,2017-10-07 18:37:04 UTC,3590246224,,malagon
Belong,R.E.M.,Out of Time,1999,4.83 MB,"4 minutes, 7 seconds",iPod_Control/Music/F25/NIVI.mp3,Pop,MP3,32,44100,4825878,247,1,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Animas Que No Amanezca,Bunbury,Licenciado Cantinas,2011,4.73 MB,"4 minutes, 20 seconds",iPod_Control/Music/F45/DMPU.m4a,Rock,M4A,128,44100,4729904,260,16,No rating,2017-05-26 22:35:41 UTC,3578682941,,malagon
Half a World Away,R.E.M.,Out of Time,1999,3.90 MB,"3 minutes, 28 seconds",iPod_Control/Music/F07/UCGC.mp3,Desconocido,MP3,32,44100,3903553,208,8,No rating,2018-05-12 19:35:24 UTC,3608998524,,
El Jinete,Bunbury,Pequeño Cabaret Ambulante,0,9.52 MB,"9 minutes, 9 seconds",iPod_Control/Music/F20/UAPE.m4a,Rock,M4A,128,44100,9517190,549,2,No rating,2017-10-07 18:37:04 UTC,3590246224,,
Texarkana,R.E.M.,Out of Time,1999,4.21 MB,"3 minutes, 40 seconds",iPod_Control/Music/F38/URSQ.mp3,Desconocido,MP3,32,44100,4209982,220,5,No rating,2018-05-12 19:35:24 UTC,3608998524,,
El viento a favor,Bunbury,pequeño completo,2002,4.62 MB,"4 minutes, 48 seconds",iPod_Control/Music/F07/YAHE.mp3,Rock,MP3,128,44100,4619412,288,3,No rating,2017-06-24 13:19:57 UTC,3581155197,,
Country Feedback,R.E.M.,Out of Time,1999,4.83 MB,"20 minutes, 6 seconds",iPod_Control/Music/F46/NAAV.mp3,Desconocido,MP3,32,44100,4825622,1206,26,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Annabel Lee,Bunbury,Un Tributo A Radio Futura,2004,4.58 MB,"4 minutes, 9 seconds",iPod_Control/Music/F27/JYFQ.m4a,Rock,M4A,128,44100,4582333,249,2,No rating,2017-05-26 22:35:41 UTC,3578682941,,
Me in Honey,R.E.M.,Out of Time,1999,4.93 MB,"4 minutes, 6 seconds",iPod_Control/Music/F09/KRNB.mp3,Desconocido,MP3,32,44100,4926473,246,10,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Bones,Radiohead,The Bends,1995,3.59 MB,"3 minutes, 9 seconds",iPod_Control/Music/F38/GUNA.m4a,Grunge,M4A,128,44100,3589530,189,1,No rating,2018-05-12 19:44:44 UTC,3608999084,,
Dias Extraños,Bunbury & Vegas,El tiempo de las cerezas,2006,6.70 MB,"6 minutes, 18 seconds",iPod_Control/Music/F17/KYAJ.m4a,Rock,M4A,128,44100,6704724,378,11,No rating,2017-10-07 18:37:04 UTC,3590246224,Nacho Vegas,Track 1
Hasta siempre comandante,Bunbury (Los Chulis),,0,3.91 MB,"3 minutes, 33 seconds",iPod_Control/Music/F31/JOEI.m4a,,M4A,128,44100,3913664,213,2,No rating,2017-10-07 18:37:04 UTC,3590246224,,
Como un huracan,Burning,Sin miedo a perder,1998,4.31 MB,"4 minutes, 1 second",iPod_Control/Music/F32/DTME.m4a,Rock,M4A,128,44100,4312106,241,5,No rating,2017-07-08 12:12:56 UTC,3582360776,,
You're Still The One,Shania Twain,Come on Over,1997,3.40 MB,"3 minutes, 32 seconds",iPod_Control/Music/F47/OEHX.mp3,Country,MP3,128,44100,3402452,212,10,No rating,2018-05-12 19:43:28 UTC,3608999008,"Robert John ""Mutt"" Lange/Shania Twain",
Tomorrow Never Dies,Sheryl Crow,Best Of 50 Years James Bond,2012,5.17 MB,"4 minutes, 52 seconds",iPod_Control/Music/F12/TTTG.m4a,Soundtrack,M4A,128,44100,5171772,292,7,No rating,2018-05-12 19:44:04 UTC,3608999044,,
La Danse de Mardi Gras,CAJUN,Kings of Cajun Vol. III,2000,2.39 MB,"2 minutes, 22 seconds",iPod_Control/Music/F48/IPIU.m4a,Country,M4A,128,44100,2386647,142,2,No rating,2017-10-07 18:37:04 UTC,3590246224,,
Belfast child,Simple Minds,RTL Ultimative Chart Show,0,6.41 MB,"6 minutes, 40 seconds",iPod_Control/Music/F46/WHKZ.mp3,Pop,MP3,128,44100,6411162,400,5,No rating,2018-05-12 19:44:04 UTC,3608999044,,
Falling Slowly,Soundtrack,Once,2006,3.91 MB,"4 minutes, 4 seconds",iPod_Control/Music/F21/FFCZ.mp3,Soundtrack,MP3,128,44100,3907712,244,14,No rating,2018-05-12 19:44:44 UTC,3608999084,Glen Hansard/Markéta Irglová,Mr. Yusseply
Luka,Suzanne Vega,The Very Best Of,0,4.29 MB,"3 minutes, 56 seconds",iPod_Control/Music/F26/EGAQ.m4a,Blues,M4A,128,44100,4291823,236,21,No rating,2018-05-12 19:43:28 UTC,3608999008,,
Algo De Mí,Camilo Sesto,Lo Mejor De Lo Mejor 2-2,1970,3.97 MB,"4 minutes, 8 seconds",iPod_Control/Music/F48/NMQT.mp3,Musica espanola,MP3,128,44100,3967672,248,1,No rating,2017-08-13 13:04:14 UTC,3585474254,Camilo Blanes,
Let It Rain,Tracy Chapman,Let It Rain (Advanced),2002,4.13 MB,"3 minutes, 40 seconds",iPod_Control/Music/F48/DOFY.m4a,Rock,M4A,128,44100,4130396,220,0,No rating,2018-05-12 19:43:28 UTC,3608999008,Tracy Chapman,
Kingston Town,UB40,Labour of Love II,1990,4.22 MB,"3 minutes, 51 seconds",iPod_Control/Music/F36/VWBN.m4a,Reggae,M4A,128,44100,4221891,231,3,No rating,2018-05-12 19:43:28 UTC,3608999008,P. Kendrick,0579-0606-0622-0725-0664-0574-0488-
El Sitio De Mi Recreo,Antonio Vega,La Historia Definitiva Del Pop EspaÃ±ol 14,2006,3.09 MB,"3 minutes, 14 seconds",iPod_Control/Music/F06/YWNU.m4a,Pop,M4A,128,44100,3089828,194,12,No rating,2018-05-12 19:39:24 UTC,3608998764,,
J'en Connais,Carla Bruni,Quelqu'un m'a dit,0,3.01 MB,"2 minutes, 35 seconds",iPod_Control/Music/F29/MGNR.m4a,Francia,M4A,128,44100,3007921,155,6,No rating,2017-10-07 18:37:04 UTC,3590246224,,
Le plus beau du quartier,Carla Bruni,Quelqu'un m'a dit,0,3.90 MB,"3 minutes, 30 seconds",iPod_Control/Music/F14/RGEI.m4a,Francia,M4A,128,44100,3897178,210,22,No rating,2017-06-24 13:19:57 UTC,3581155197,,
Folson Prison Blues [Live],Johnny Cash,Ultimate Guitar Legends - CD3,0,2.70 MB,"2 minutes, 45 seconds",iPod_Control/Music/F34/XCBE.m4a,,M4A,128,44100,2697171,165,3,No rating,2018-05-12 19:44:44 UTC,3608999084,,Freak37
L'amoureuse,Carla Bruni,Comme Si De Rien N'était,2008,2.96 MB,"3 minutes, 4 seconds",iPod_Control/Music/F09/JIMQ.m4a,Francia,M4A,128,44100,2963316,184,6,No rating,2017-05-31 22:03:06 UTC,3579112986,,From JP.
Fuimos chicos rebeldes,La Granja,Las 101 mejores canciones del pop español Vol.2 CD 2,0,4.66 MB,"4 minutes, 51 seconds",iPod_Control/Music/F44/PWAI.mp3,misc,MP3,128,44100,4659200,291,13,No rating,2018-05-12 19:44:44 UTC,3608999084,,
From Here to the Moon and Back,Willie Nelson,To All The Girls...,2013,4.10 MB,"4 minutes, 2 seconds",iPod_Control/Music/F35/COWJ.mp3,Desconocido,MP3,32,44100,4101030,242,19,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Morning Has Broken,Cat Stevens,De Prehistorie 1972 Vol. 2,0,3.18 MB,"3 minutes, 18 seconds",iPod_Control/Music/F00/WFNM.mp3,Other,MP3,128,44100,3182592,198,4,No rating,2017-08-13 13:04:14 UTC,3585474254,,
She Was No Good for Me,Willie Nelson,To All The Girls...,2013,3.68 MB,"3 minutes, 47 seconds",iPod_Control/Music/F14/PMCW.mp3,Desconocido,MP3,32,44100,3682455,227,12,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Wild World,Cat Stevens,Greatest Hits Of Cat Stevens,1975,3.18 MB,"3 minutes, 21 seconds",iPod_Control/Music/F21/QUUE.m4a,Rock,M4A,128,44100,3177533,201,15,No rating,2017-08-13 13:04:14 UTC,3585474254,Cat Stevens,
It Won’t Be Very Long,Willie Nelson,To All The Girls...,2013,2.63 MB,"2 minutes, 38 seconds",iPod_Control/Music/F02/BRUN.mp3,Desconocido,MP3,32,44100,2631375,158,1,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Moonshadow,Cat Stevens,Greatest hits of Cat Stevens,1971,3.29 MB,"2 minutes, 50 seconds",iPod_Control/Music/F39/CBJG.m4a,All Sandi,M4A,128,44100,3293426,170,94,No rating,2017-08-13 13:04:14 UTC,3585474254,Cat Stevens,
Please Don’t Tell Me How the Story Ends,Willie Nelson,To All The Girls...,2013,4.13 MB,"4 minutes, 19 seconds",iPod_Control/Music/F47/TEIY.mp3,Desconocido,MP3,32,44100,4125571,259,14,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Dust in the wind,Cat Stevens,title,1984,3.29 MB,"3 minutes, 25 seconds",iPod_Control/Music/F45/TPDX.mp3,Otro,MP3,128,44100,3287040,205,6,No rating,2017-08-13 13:04:14 UTC,3585474254,Kerry Livgren,
Far Away Places,Willie Nelson,To All The Girls...,2013,5.13 MB,"4 minutes, 57 seconds",iPod_Control/Music/F04/SAPE.mp3,Desconocido,MP3,32,44100,5130163,297,3,No rating,2018-05-12 19:35:24 UTC,3608998524,,
The First Cut Is The Deepest,Cat Stevens,,1967,3.51 MB,"3 minutes, 2 seconds",iPod_Control/Music/F38/RHOO.m4a,,M4A,128,44100,3505738,182,4,No rating,2017-08-17 10:54:18 UTC,3585812058,Stevens,
Bloody Mary Morning,Willie Nelson,To All The Girls...,2013,3.57 MB,"14 minutes, 52 seconds",iPod_Control/Music/F20/BDBL.mp3,Desconocido,MP3,32,44100,3572164,892,1,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Father And Son,Cat Stevens,,0,3.51 MB,"3 minutes, 39 seconds",iPod_Control/Music/F05/XHDS.mp3,,MP3,128,44100,3514368,219,91,No rating,2017-08-13 13:04:14 UTC,3585474254,,
Somewhere Between,Willie Nelson,To All The Girls...,2013,3.27 MB,"3 minutes, 13 seconds",iPod_Control/Music/F49/VKED.mp3,Desconocido,MP3,32,44100,3266760,193,2,No rating,2018-05-12 19:35:24 UTC,3608998524,,
All By Myself,Celine Dion,Falling into You,1996,3.16 MB,"5 minutes, 15 seconds",iPod_Control/Music/F23/PXBT.mp3,Pop,MP3,80,22050,3155493,315,0,No rating,2017-05-26 19:25:12 UTC,3578671512,Eric Carmen,
No mas amor,Willie Nelson,To All The Girls...,2013,4.57 MB,"4 minutes, 13 seconds",iPod_Control/Music/F48/BJOY.mp3,Desconocido,MP3,32,44100,4566727,253,2,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Back to Earth,Willie Nelson,To All The Girls...,2013,3.43 MB,"3 minutes, 31 seconds",iPod_Control/Music/F03/PAOB.mp3,Desconocido,MP3,32,44100,3426688,211,4,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Amazing Grace,Celine Dion,,0,5.59 MB,"5 minutes, 48 seconds",iPod_Control/Music/F47/BEJQ.mp3,World,MP3,128,44100,5586699,348,1,No rating,2017-05-31 22:03:06 UTC,3579112986,,
Grandma’s Hands,Willie Nelson,To All The Girls...,2013,3.19 MB,"3 minutes, 11 seconds",iPod_Control/Music/F27/BFRN.mp3,Desconocido,MP3,32,44100,3186308,191,3,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Walkin’,Willie Nelson,To All The Girls...,2013,3.50 MB,"3 minutes, 40 seconds",iPod_Control/Music/F20/UJML.mp3,Pop,MP3,32,44100,3495599,220,2,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Hungarian Peasant Songs,Cello,Cello,0,5.59 MB,"5 minutes, 49 seconds",iPod_Control/Music/F32/ZRRJ.mp3,jazz,MP3,128,44100,5586944,349,2,No rating,2017-10-07 18:37:04 UTC,3590246224,,
’til the End of the World,Willie Nelson,To All The Girls...,2013,2.14 MB,"2 minutes, 1 second",iPod_Control/Music/F04/UWKY.mp3,Desconocido,MP3,32,44100,2137883,121,3,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Vorrei,Cesare Cremonini,<Sconosciuto>,1999,2.26 MB,"2 minutes, 21 seconds",iPod_Control/Music/F04/KEED.mp3,Italiana,MP3,128,44100,2259950,141,35,No rating,2017-06-24 13:19:57 UTC,3581155197,Cesare Cremonini,
Will You Remember Mine,Willie Nelson,To All The Girls...,2013,4.48 MB,"18 minutes, 40 seconds",iPod_Control/Music/F18/UNXN.mp3,Desconocido,MP3,32,44100,4483325,1120,5,No rating,2018-05-12 19:35:24 UTC,3608998524,,
Dry Lightning,Willie Nelson,To All The Girls...,2013,4.55 MB,"4 minutes, 22 seconds",iPod_Control/Music/F19/GMUU.mp3,Desconocido,MP3,32,44100,4553421,262,3,No rating,2018-05-12 19:35:24 UTC,3608998524,,
