Song Title,Artist,Album,Year released,File size,Song Duration,Filename,Genre,File extension,Bitrate (kbps),Sample Rate (Hz),File size (bytes),Song duration (seconds),Play count,Rating,Added to library on (timestamp),Added to library on (epoch),Composer,Comment
Wrapping Paper (Bruce-Brown),Cream,Fresh Cream,1966,2.79 MB,"2 minutes, 23 seconds",iPod_Control/Music/F01/KGWY.m4a,Bluesrock,M4A,128,44100,2786066,143,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
The Coffee Song (Colton-Smith),Cream,Fresh Cream,1966,3.12 MB,"2 minutes, 45 seconds",iPod_Control/Music/F01/UIWF.m4a,Bluesrock,M4A,128,44100,3119798,165,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
I'm So Glad,Cream,Goodbye,1969,9.55 MB,"9 minutes, 10 seconds",iPod_Control/Music/F01/ABXD.m4a,Blues,M4A,128,44100,9547407,550,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Politician,Cream,Goodbye,1969,6.75 MB,"6 minutes, 18 seconds",iPod_Control/Music/F02/DOQK.m4a,Blues,M4A,128,44100,6752429,378,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Sitting On Top Of The World,Cream,Goodbye,1969,5.50 MB,"5 minutes, 1 second",iPod_Control/Music/F01/DZVD.m4a,Blues,M4A,128,44100,5498056,301,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Badge,Cream,Goodbye,1969,3.31 MB,"2 minutes, 50 seconds",iPod_Control/Music/F01/QDKQ.m4a,Blues,M4A,128,44100,3311715,170,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Doing That Scrapyard Thing,Cream,Goodbye,1969,3.78 MB,"3 minutes, 17 seconds",iPod_Control/Music/F00/DAVU.m4a,Blues,M4A,128,44100,3776365,197,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
What A Bringdown,Cream,Goodbye,1969,4.46 MB,4 minutes,iPod_Control/Music/F00/CRSF.m4a,Blues,M4A,128,44100,4458013,240,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
White Room,Cream,Wheels Of Fire,1968,5.43 MB,"5 minutes, 3 seconds",iPod_Control/Music/F00/OBLE.m4a,Hardblues,M4A,128,44100,5431014,303,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,SS77
Sitting On The Top Of The World,Cream,Wheels Of Fire,1968,5.45 MB,"5 minutes, 1 second",iPod_Control/Music/F01/WGPR.m4a,Hardblues,M4A,128,44100,5448519,301,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,SS77
Passing The Time,Cream,Wheels Of Fire,1968,5.01 MB,"4 minutes, 37 seconds",iPod_Control/Music/F00/ZYAZ.m4a,Hardblues,M4A,128,44100,5013681,277,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,SS77
As You Said,Cream,Wheels Of Fire,1968,4.81 MB,"4 minutes, 22 seconds",iPod_Control/Music/F02/MNRC.m4a,Hardblues,M4A,128,44100,4808788,262,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,SS77
Rat And Warthog,Cream,Wheels Of Fire,1968,3.70 MB,"3 minutes, 18 seconds",iPod_Control/Music/F02/BETN.m4a,Hardblues,M4A,128,44100,3703872,198,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,SS77
Politician,Cream,Wheels Of Fire,1968,4.66 MB,"4 minutes, 16 seconds",iPod_Control/Music/F02/TVPI.m4a,Hardblues,M4A,128,44100,4658299,256,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,SS77
Those Were The Days,Cream,Wheels Of Fire,1968,3.38 MB,"2 minutes, 57 seconds",iPod_Control/Music/F02/CWAR.m4a,Hardblues,M4A,128,44100,3380236,177,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,SS77
Born Under A Bad Sign,Cream,Wheels Of Fire,1968,3.65 MB,"3 minutes, 13 seconds",iPod_Control/Music/F00/NHNG.m4a,Hardblues,M4A,128,44100,3647429,193,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,SS77
Deserted Cities Of The Heart,Cream,Wheels Of Fire,1968,4.12 MB,"3 minutes, 38 seconds",iPod_Control/Music/F01/GLIW.m4a,Hardblues,M4A,128,44100,4118671,218,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,SS77
Our Lips Are Sealed,The Go-Gos,Beauty And The Beat,1981,3.17 MB,"2 minutes, 47 seconds",iPod_Control/Music/F01/ZYTY.m4a,Pop,M4A,128,48000,3169195,167,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
How Much More,The Go-Gos,Beauty And The Beat,1981,3.47 MB,"3 minutes, 6 seconds",iPod_Control/Music/F01/APZZ.m4a,Pop,M4A,128,48000,3470130,186,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Tonite,The Go-Gos,Beauty And The Beat,1981,3.93 MB,"3 minutes, 35 seconds",iPod_Control/Music/F01/CEQB.m4a,Pop,M4A,128,48000,3929620,215,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Lust to Love,The Go-Gos,Beauty And The Beat,1981,4.48 MB,"4 minutes, 4 seconds",iPod_Control/Music/F02/MZWJ.m4a,Pop,M4A,128,48000,4482796,244,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
This Town,The Go-Gos,Beauty And The Beat,1981,3.72 MB,"3 minutes, 20 seconds",iPod_Control/Music/F00/EWBA.m4a,Pop,M4A,128,48000,3721927,200,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
We Got the Beat,The Go-Gos,Beauty And The Beat,1981,2.95 MB,"2 minutes, 33 seconds",iPod_Control/Music/F02/OKNI.m4a,Pop,M4A,128,48000,2953194,153,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Fading Fast,The Go-Gos,Beauty And The Beat,1981,4.05 MB,"3 minutes, 39 seconds",iPod_Control/Music/F02/VBTU.m4a,Pop,M4A,128,48000,4049871,219,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Automatic,The Go-Gos,Beauty And The Beat,1981,3.50 MB,"3 minutes, 8 seconds",iPod_Control/Music/F00/RHKT.m4a,Pop,M4A,128,48000,3504953,188,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
You Can't Walk in Your Sleep (If You Can't Sleep),The Go-Gos,Beauty And The Beat,1981,3.36 MB,"2 minutes, 54 seconds",iPod_Control/Music/F02/IGDO.m4a,Pop,M4A,128,48000,3357522,174,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Skidmarks on My Heart,The Go-Gos,Beauty And The Beat,1981,3.49 MB,"3 minutes, 7 seconds",iPod_Control/Music/F00/YYLC.m4a,Pop,M4A,128,48000,3485678,187,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Can't Stop the World,The Go-Gos,Beauty And The Beat,1981,3.74 MB,"3 minutes, 19 seconds",iPod_Control/Music/F00/PSES.m4a,Pop,M4A,128,48000,3740895,199,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
A Song For Jeffrey,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,3.71 MB,"3 minutes, 20 seconds",iPod_Control/Music/F01/EGKO.m4a,Rock,M4A,128,44100,3705234,200,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Beggar's Farm,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,4.76 MB,"4 minutes, 18 seconds",iPod_Control/Music/F02/GFAL.m4a,Rock,M4A,128,44100,4756061,258,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
A Christmas Song,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,3.57 MB,"3 minutes, 7 seconds",iPod_Control/Music/F00/ATKY.m4a,Rock,M4A,128,44100,3567933,187,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
A New Day Yesterday,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,4.54 MB,"4 minutes, 8 seconds",iPod_Control/Music/F00/WTFD.m4a,Rock,M4A,128,44100,4544431,248,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Bourée,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,4.21 MB,"3 minutes, 45 seconds",iPod_Control/Music/F02/RHOS.m4a,Rock,M4A,128,44100,4207129,225,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Nothing Is Easy,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,4.83 MB,"4 minutes, 23 seconds",iPod_Control/Music/F00/PBYK.m4a,Rock,M4A,128,44100,4828514,263,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Living In The Past,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,3.81 MB,"3 minutes, 20 seconds",iPod_Control/Music/F01/MLHA.m4a,Rock,M4A,128,44100,3812682,200,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
To Cry You A Song,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,6.65 MB,"6 minutes, 14 seconds",iPod_Control/Music/F00/YKRO.m4a,Rock,M4A,128,44100,6651515,374,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Teacher,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,4.37 MB,"4 minutes, 1 second",iPod_Control/Music/F01/GWAR.m4a,Rock,M4A,128,44100,4366843,241,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Sweet Dream,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,4.47 MB,"4 minutes, 1 second",iPod_Control/Music/F00/GHYX.m4a,Rock,M4A,128,44100,4470656,241,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Cross-Eyed Mary,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,4.58 MB,"4 minutes, 9 seconds",iPod_Control/Music/F00/MHWP.m4a,Rock,M4A,128,44100,4580183,249,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Mother Goose,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,4.32 MB,"3 minutes, 52 seconds",iPod_Control/Music/F01/FICX.m4a,Rock,M4A,128,44100,4315495,232,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Aqualung,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,7.02 MB,"6 minutes, 36 seconds",iPod_Control/Music/F00/YPPA.m4a,Rock,M4A,128,44100,7023799,396,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Locomotive Breath,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,4.84 MB,"4 minutes, 24 seconds",iPod_Control/Music/F02/EHIT.m4a,Rock,M4A,128,44100,4838319,264,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Life Is A Long Song,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,3.75 MB,"3 minutes, 19 seconds",iPod_Control/Music/F01/JEUC.m4a,Rock,M4A,128,44100,3748941,199,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Thick As A Brick (Extract),Jethro Tull,The Best Of Jethro Tull Disc 1,1993,3.48 MB,"3 minutes, 1 second",iPod_Control/Music/F02/XOSK.m4a,Rock,M4A,128,44100,3484683,181,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
A Passion Play (Extract),Jethro Tull,The Best Of Jethro Tull Disc 1,1993,4.19 MB,"3 minutes, 46 seconds",iPod_Control/Music/F01/QSNK.m4a,Rock,M4A,128,44100,4190575,226,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Bungle In The Jungle,Jethro Tull,The Best Of Jethro Tull Disc 1,1993,3.95 MB,"3 minutes, 34 seconds",iPod_Control/Music/F02/FVEA.m4a,Rock,M4A,128,44100,3945440,214,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Minstrel In The Gallery,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,6.51 MB,"6 minutes, 11 seconds",iPod_Control/Music/F01/CBQE.m4a,Rock,M4A,128,44100,6510336,371,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
"Too Old To Rock 'N' Roll, Too Young To Die",Jethro Tull,The Best Of Jethro Tull Disc 2,1993,5.89 MB,"5 minutes, 39 seconds",iPod_Control/Music/F02/MRIN.m4a,Rock,M4A,128,44100,5893611,339,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Songs From The Wood,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,5.33 MB,"4 minutes, 54 seconds",iPod_Control/Music/F00/MIRV.m4a,Rock,M4A,128,44100,5327914,294,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Jack-In-The-Green,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,2.95 MB,"2 minutes, 29 seconds",iPod_Control/Music/F00/ZFQF.m4a,Rock,M4A,128,44100,2947880,149,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
The Whistler,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,4.00 MB,"3 minutes, 32 seconds",iPod_Control/Music/F02/MUXY.m4a,Rock,M4A,128,44100,3995162,212,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Heavy Horses,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,9.31 MB,"8 minutes, 56 seconds",iPod_Control/Music/F02/MPEO.m4a,Rock,M4A,128,44100,9312626,536,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Dun Ringill,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,3.15 MB,"2 minutes, 40 seconds",iPod_Control/Music/F02/NEKX.m4a,Rock,M4A,128,44100,3148392,160,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Fylingdale Flyer,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,4.86 MB,"4 minutes, 32 seconds",iPod_Control/Music/F00/NJNR.m4a,Rock,M4A,128,44100,4864663,272,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Jack-A-Lynn,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,5.08 MB,"4 minutes, 41 seconds",iPod_Control/Music/F02/GMDT.m4a,Rock,M4A,128,44100,5080716,281,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Pussy Willow,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,4.28 MB,"3 minutes, 53 seconds",iPod_Control/Music/F01/JSEI.m4a,Rock,M4A,128,44100,4284104,233,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Broadsword,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,5.27 MB,"4 minutes, 58 seconds",iPod_Control/Music/F00/LFTH.m4a,Rock,M4A,128,44100,5272445,298,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Under Wraps II,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,2.71 MB,"2 minutes, 14 seconds",iPod_Control/Music/F00/LBCN.m4a,Rock,M4A,128,44100,2708574,134,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Steel Monkey,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,4.04 MB,"3 minutes, 33 seconds",iPod_Control/Music/F00/XGAN.m4a,Rock,M4A,128,44100,4037221,213,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Farm On The Freeway,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,6.81 MB,"6 minutes, 28 seconds",iPod_Control/Music/F02/RKYX.m4a,Rock,M4A,128,44100,6811577,388,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Jump Start,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,5.22 MB,"4 minutes, 53 seconds",iPod_Control/Music/F02/YHPG.m4a,Rock,M4A,128,44100,5218506,293,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Kissing Willie,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,3.87 MB,"3 minutes, 30 seconds",iPod_Control/Music/F02/IIUB.m4a,Rock,M4A,128,44100,3874253,210,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
This Is Not Love,Jethro Tull,The Best Of Jethro Tull Disc 2,1993,4.32 MB,"3 minutes, 54 seconds",iPod_Control/Music/F02/TMFE.m4a,Rock,M4A,128,44100,4324605,234,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Cherry Bomb,Joan Jett And The Blackhearts,Greatest Hits Disc 1,2010,2.97 MB,"2 minutes, 33 seconds",iPod_Control/Music/F01/JSXJ.m4a,Rock,M4A,128,44100,2965777,153,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
School Days,Joan Jett And The Blackhearts,Greatest Hits Disc 1,2010,3.49 MB,"3 minutes, 2 seconds",iPod_Control/Music/F01/AFXV.m4a,Rock,M4A,128,44100,3489835,182,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Love Is Pain,Joan Jett And The Blackhearts,Greatest Hits Disc 1,2010,3.94 MB,"3 minutes, 29 seconds",iPod_Control/Music/F02/ZVRB.m4a,Rock,M4A,128,44100,3943280,209,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Bad Reputation,Joan Jett And The Blackhearts,Greatest Hits Disc 1,2010,3.25 MB,"2 minutes, 47 seconds",iPod_Control/Music/F00/QCUE.m4a,Rock,M4A,128,44100,3251920,167,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
I Love Rock N' Roll,Joan Jett And The Blackhearts,Greatest Hits Disc 1,2010,3.39 MB,"2 minutes, 55 seconds",iPod_Control/Music/F00/OHNL.m4a,Rock,M4A,128,44100,3389999,175,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Crimson And Clover,Joan Jett And The Blackhearts,Greatest Hits Disc 1,2010,3.76 MB,"3 minutes, 16 seconds",iPod_Control/Music/F00/UZCX.m4a,Rock,M4A,128,44100,3762112,196,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Fake Friends,Joan Jett And The Blackhearts,Greatest Hits Disc 2,2010,3.64 MB,"3 minutes, 16 seconds",iPod_Control/Music/F00/GLCA.m4a,Rock,M4A,128,44100,3637283,196,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
I Hate Myself For Loving You,Joan Jett And The Blackhearts,Greatest Hits Disc 2,2010,4.50 MB,"4 minutes, 7 seconds",iPod_Control/Music/F02/IRUV.m4a,Rock,M4A,128,44100,4495641,247,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,vtwin88cube
Self Control (Classic Summer Mix),Laura Branigan,The Very Best Of Laura Branigan,1992,4.35 MB,"4 minutes, 1 second",iPod_Control/Music/F02/CKVC.m4a,,M4A,128,44100,4352312,241,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Ti Amo,Laura Branigan,The Very Best Of Laura Branigan,1992,4.62 MB,"4 minutes, 16 seconds",iPod_Control/Music/F02/TSVJ.m4a,,M4A,128,44100,4623493,256,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
The Lucky One,Laura Branigan,The Very Best Of Laura Branigan,1992,4.66 MB,"4 minutes, 12 seconds",iPod_Control/Music/F00/PSEE.m4a,,M4A,128,44100,4663162,252,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Spanish Eddie,Laura Branigan,The Very Best Of Laura Branigan,1992,4.49 MB,"4 minutes, 10 seconds",iPod_Control/Music/F02/EZAM.m4a,,M4A,128,44100,4488214,250,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Shadow Of Love,Laura Branigan,The Very Best Of Laura Branigan,1992,5.44 MB,"5 minutes, 7 seconds",iPod_Control/Music/F01/VOIU.m4a,,M4A,128,44100,5436689,307,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Will You Still Love Me Tomorrow,Laura Branigan,The Very Best Of Laura Branigan,1992,3.74 MB,"3 minutes, 22 seconds",iPod_Control/Music/F01/FNSH.m4a,,M4A,128,44100,3742324,202,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
How Am I Supposed To Live Without You,Laura Branigan,The Very Best Of Laura Branigan,1992,4.84 MB,"4 minutes, 29 seconds",iPod_Control/Music/F01/BWDY.m4a,,M4A,128,44100,4843956,269,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
I Found Someone,Laura Branigan,The Very Best Of Laura Branigan,1992,4.36 MB,"4 minutes, 2 seconds",iPod_Control/Music/F02/ERZG.m4a,,M4A,128,44100,4363904,242,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Gloria,Laura Branigan,The Very Best Of Laura Branigan,1992,5.29 MB,"4 minutes, 52 seconds",iPod_Control/Music/F00/PANB.m4a,,M4A,128,44100,5294942,292,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Shattered Glass,Laura Branigan,The Very Best Of Laura Branigan,1992,4.05 MB,"3 minutes, 44 seconds",iPod_Control/Music/F00/OURO.m4a,,M4A,128,44100,4046954,224,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Moonlight On Water,Laura Branigan,The Very Best Of Laura Branigan,1992,4.94 MB,"4 minutes, 42 seconds",iPod_Control/Music/F00/JKEU.m4a,,M4A,128,44100,4943098,282,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Solitaire,Laura Branigan,The Very Best Of Laura Branigan,1992,4.49 MB,"4 minutes, 6 seconds",iPod_Control/Music/F00/ROPD.m4a,,M4A,128,44100,4494364,246,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Maybe Tonight,Laura Branigan,The Very Best Of Laura Branigan,1992,4.08 MB,"3 minutes, 42 seconds",iPod_Control/Music/F00/MSLB.m4a,,M4A,128,44100,4077316,222,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Power Of Love,Laura Branigan,The Very Best Of Laura Branigan,1992,5.84 MB,"5 minutes, 28 seconds",iPod_Control/Music/F00/ZNVT.m4a,,M4A,128,44100,5837794,328,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
The Best Was Yet To Come,Laura Branigan,The Very Best Of Laura Branigan,1992,3.77 MB,"3 minutes, 26 seconds",iPod_Control/Music/F01/OVFN.m4a,,M4A,128,44100,3768975,206,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Self Control,Laura Branigan,The Very Best Of Laura Branigan,1992,4.53 MB,"4 minutes, 6 seconds",iPod_Control/Music/F02/QKSH.m4a,,M4A,128,44100,4530950,246,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Fools Rush In,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.14 MB,"2 minutes, 13 seconds",iPod_Control/Music/F00/FPWH.mp3,Pop,MP3,128,22050,2135728,133,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Struck A Match,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.42 MB,"2 minutes, 30 seconds",iPod_Control/Music/F01/MWOI.mp3,Pop,MP3,128,22050,2416179,150,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
If That's the Way You Want It,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.25 MB,"2 minutes, 20 seconds",iPod_Control/Music/F01/KRVD.mp3,Pop,MP3,128,22050,2251921,140,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
My Foolish Heart,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.46 MB,"2 minutes, 33 seconds",iPod_Control/Music/F02/DCJW.mp3,Pop,MP3,128,22050,2462572,153,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
"Run Bobby, Run",Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.28 MB,"2 minutes, 22 seconds",iPod_Control/Music/F00/DBFT.mp3,Pop,MP3,128,22050,2279924,142,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
She's A Fool,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.02 MB,"2 minutes, 5 seconds",iPod_Control/Music/F00/NMOC.mp3,Pop,MP3,128,22050,2016610,125,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
"Sunshine Lollipops, & Rainbows",Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,1.50 MB,"1 minute, 33 seconds",iPod_Control/Music/F00/RDCR.mp3,Pop,MP3,128,22050,1500430,93,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
The Old Crowd,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.31 MB,"2 minutes, 23 seconds",iPod_Control/Music/F01/XKZL.mp3,Pop,MP3,128,22050,2305002,143,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Time to Go,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.88 MB,"2 minutes, 59 seconds",iPod_Control/Music/F01/LZEN.mp3,Pop,MP3,128,22050,2875098,179,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
You Don't Own Me,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.35 MB,"2 minutes, 26 seconds",iPod_Control/Music/F02/ULWB.mp3,Pop,MP3,128,22050,2350141,146,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Young & Foolish,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.58 MB,"2 minutes, 40 seconds",iPod_Control/Music/F01/WOLF.mp3,Pop,MP3,128,22050,2575839,160,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Young Lovers,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.25 MB,"2 minutes, 20 seconds",iPod_Control/Music/F00/ILBE.mp3,Pop,MP3,128,22050,2245651,140,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Boys,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.22 MB,"2 minutes, 18 seconds",iPod_Control/Music/F01/WMDN.mp3,Pop,MP3,128,22050,2215558,138,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Danny,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,1.96 MB,"2 minutes, 2 seconds",iPod_Control/Music/F02/XRND.mp3,Pop,MP3,128,22050,1957678,122,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Don't Call Me,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.38 MB,"2 minutes, 28 seconds",iPod_Control/Music/F01/ZYZS.mp3,Pop,MP3,128,22050,2384832,148,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Don't Wanna Be A Loser,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.50 MB,"2 minutes, 36 seconds",iPod_Control/Music/F01/NULV.mp3,Pop,MP3,128,22050,2503532,156,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
I'll Make It Up To You,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.07 MB,"2 minutes, 9 seconds",iPod_Control/Music/F02/TEAW.mp3,Pop,MP3,128,22050,2071780,129,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
"I'm Coolin', No Foolin'",Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.68 MB,"2 minutes, 47 seconds",iPod_Control/Music/F01/ODGH.mp3,Pop,MP3,128,22050,2676149,167,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
