Filename,TrackNum,FileType,StartTimeMS,StopTimeMS,BookmarkMS,NumSamples,DiscNum,AlbumID,ArtistID,VolumeGain,DatabaseID
/iPod_Control/Music/F02/JHVL.m4a,65537,AAC,0,231080,0,10190652,0,12513,0,0,f537ed90ce000000
/iPod_Control/Music/F02/GUBS.m4a,65539,AAC,0,246774,0,10882776,0,12513,0,0,ecb31f6fce000000
/iPod_Control/Music/F01/SEUI.m4a,65543,AAC,0,283560,0,12505020,0,12513,0,0,a09da971ce000000
/iPod_Control/Music/F02/VZNJ.m4a,65544,AAC,0,295280,0,13021872,0,12513,0,0,7c145dc4ce000000
/iPod_Control/Music/F02/PYAM.m4a,65546,AAC,0,201347,0,8879436,0,12513,0,0,e4b6cab6ce000000
/iPod_Control/Music/F01/LAGI.m4a,65550,AAC,0,289173,0,12752568,0,12513,0,0,08641b10ce000000
/iPod_Control/Music/F00/BJSN.m4a,65554,AAC,0,228613,0,10081872,0,12513,0,0,66745c51ce000000
/iPod_Control/Music/F02/PVCG.m4a,131080,AAC,0,252080,0,11116752,0,12542,0,0,4c2c5efdce000000
/iPod_Control/Music/F00/HTIL.m4a,65539,AAC,0,207919,0,9980138,0,12547,0,0,b225deaece000000
/iPod_Control/Music/F01/ASYU.m4a,65545,AAC,0,242973,0,11662727,0,12547,0,0,10593fc8ce000000
/iPod_Control/Music/F02/QPHC.m4a,65547,AAC,0,66540,0,3193952,0,12547,0,0,c7215d0ece000000
/iPod_Control/Music/F02/CGFH.m4a,65548,AAC,0,72645,0,3486986,0,12547,0,0,9fe5c24fce000000
/iPod_Control/Music/F01/IIHL.m4a,1,AAC,0,163454,0,7845832,0,12564,0,0,88b31942ce000000
/iPod_Control/Music/F02/WOJQ.m4a,4,AAC,0,188959,0,9070073,0,12564,0,0,442f5e70ce000000
/iPod_Control/Music/F00/KSAI.m4a,6,AAC,0,194160,0,9319682,0,12564,0,0,a9288fa9ce000000
/iPod_Control/Music/F00/BLFR.m4a,7,AAC,0,284999,0,13679959,0,12564,0,0,5c88b994ce000000
/iPod_Control/Music/F01/BGEK.m4a,8,AAC,0,164546,0,7898227,0,12564,0,0,2b4d67a0ce000000
/iPod_Control/Music/F00/HBWT.m4a,10,AAC,0,123493,0,5927670,0,12564,0,0,2cca80c4ce000000
/iPod_Control/Music/F00/UTJH.m4a,2,AAC,0,240452,0,11541743,0,12589,0,0,83edef62ce000000
/iPod_Control/Music/F00/RYMH.m4a,4,AAC,0,144773,0,6949117,0,12589,0,0,a7ae3e7dce000000
/iPod_Control/Music/F01/NTEW.m4a,5,AAC,0,195263,0,9372630,0,12589,0,0,f584816cce000000
/iPod_Control/Music/F00/PZIW.m4a,6,AAC,0,269786,0,12949755,0,12589,0,0,de7b978ace000000
/iPod_Control/Music/F01/BREM.m4a,10,AAC,0,174463,0,8374249,0,12589,0,0,7740ad42ce000000
/iPod_Control/Music/F00/ERRH.mp3,8,MP3,0,162089,0,7146552,0,170,0,0,d46b514fce000000
/iPod_Control/Music/F01/BLXT.mp3,10,MP3,0,136097,0,5998188,0,170,0,0,6fbf8450ce000000
/iPod_Control/Music/F02/RUTB.m4a,65537,AAC,0,136066,0,6531189,0,171,0,0,8213eac0ce000000
/iPod_Control/Music/F01/FROF.m4a,65538,AAC,0,150024,0,7201163,0,171,0,0,ad51789fce000000
/iPod_Control/Music/F02/MCML.m4a,65542,AAC,0,158621,0,7613854,0,171,0,0,c1a62a5ace000000
/iPod_Control/Music/F02/IYEL.m4a,65544,AAC,0,165440,0,7295904,0,171,0,0,f68f3f9ace000000
/iPod_Control/Music/F02/FMDN.m4a,65537,AAC,0,154199,0,7401589,0,12625,0,0,1fd2a03ace000000
/iPod_Control/Music/F00/HPSR.m4a,65538,AAC,0,163077,0,7827726,0,12625,0,0,cfe4d5efce000000
/iPod_Control/Music/F01/VQFK.m4a,65539,AAC,0,139466,0,6694399,0,12625,0,0,ff99ce17ce000000
/iPod_Control/Music/F02/EVUL.m4a,65540,AAC,0,116373,0,5585914,0,12625,0,0,46a9b26ece000000
/iPod_Control/Music/F02/PUNO.m4a,65541,AAC,0,149691,0,7185193,0,12625,0,0,172c6a1fce000000
/iPod_Control/Music/F00/DXOA.m4a,65543,AAC,0,131866,0,6329576,0,12625,0,0,44862c62ce000000
/iPod_Control/Music/F02/DNMU.m4a,65545,AAC,0,105986,0,5087335,0,12625,0,0,6fa31fa7ce000000
/iPod_Control/Music/F00/PYEV.m4a,65546,AAC,0,155333,0,7455997,0,12625,0,0,e50cf52cce000000
/iPod_Control/Music/F00/XEQX.m4a,65547,AAC,0,136638,0,6558635,0,12625,0,0,fe84dedcce000000
/iPod_Control/Music/F00/YRSO.m4a,65548,AAC,0,154892,0,7434862,0,12625,0,0,8b6fd821ce000000
/iPod_Control/Music/F00/MUOY.m4a,65549,AAC,0,144216,0,6922414,0,12625,0,0,3d1349face000000
/iPod_Control/Music/F01/ADHW.m4a,65538,AAC,0,154929,0,7436593,0,173,0,0,c0c9f896ce000000
/iPod_Control/Music/F00/SASN.m4a,65539,AAC,0,131446,0,5796504,0,173,0,0,72c9782ece000000
/iPod_Control/Music/F02/RKPS.m4a,65541,AAC,0,125358,0,6017211,0,173,0,0,1e45bc4dce000000
/iPod_Control/Music/F01/DKXN.m4a,65542,AAC,0,138664,0,6655895,0,173,0,0,6dc73e4cce000000
/iPod_Control/Music/F02/UBQA.m4a,65543,AAC,0,189678,0,9104590,0,173,0,0,dbe8c64dce000000
/iPod_Control/Music/F02/FDTQ.m4a,65544,AAC,0,150365,0,7217541,0,173,0,0,f64916a3ce000000
/iPod_Control/Music/F02/UEYA.m4a,65545,AAC,0,116479,0,5590995,0,173,0,0,1b1be23ece000000
/iPod_Control/Music/F00/UKHG.m4a,65548,AAC,0,125032,0,6001575,0,173,0,0,6bf657d7ce000000
/iPod_Control/Music/F02/TITD.m4a,65538,AAC,0,234997,0,11279867,0,12699,0,0,53fa2563ce000000
/iPod_Control/Music/F00/HTXG.m4a,65544,AAC,0,217553,0,10442578,0,12699,0,0,f85c9a5fce000000
/iPod_Control/Music/F00/FSTP.m4a,65547,AAC,0,152207,0,7305940,0,12699,0,0,900fe30dce000000
/iPod_Control/Music/F02/NJXA.m4a,65541,AAC,0,268281,0,11830560,0,176,0,0,e1c7a21cce000000
/iPod_Control/Music/F00/CCIT.m4a,65542,AAC,0,82406,0,3633840,0,176,0,0,a7aeab77ce000000
/iPod_Control/Music/F01/HDJU.m4a,65549,AAC,0,271602,0,11977560,0,176,0,0,267eea94ce000000
/iPod_Control/Music/F00/JWJJ.m4a,65550,AAC,0,187685,0,8276688,0,176,0,0,c0e4cea0ce000000
/iPod_Control/Music/F00/SZXQ.m4a,65551,AAC,0,250495,0,11046168,0,176,0,0,168193d4ce000000
/iPod_Control/Music/F00/HNSJ.m4a,65557,AAC,0,113822,0,5019168,0,176,0,0,f75d1a88ce000000
/iPod_Control/Music/F01/PZMF.m4a,65559,AAC,0,308220,0,13592208,0,176,0,0,7063de70ce000000
/iPod_Control/Music/F02/NPGA.m4a,65561,AAC,0,82382,0,3632076,0,176,0,0,42aa0022ce000000
/iPod_Control/Music/F01/JSRE.m4a,65537,AAC,0,170102,0,8164911,0,12720,0,0,d8748fb1ce000000
/iPod_Control/Music/F00/DKWU.m4a,65537,AAC,0,169573,0,7478184,0,179,0,0,679a9764ce000000
/iPod_Control/Music/F00/SCJP.m4a,65538,AAC,0,135649,0,5981724,0,179,0,0,9fe27fb0ce000000
/iPod_Control/Music/F02/AZSJ.m4a,65539,AAC,0,138900,0,6125196,0,179,0,0,fe459351ce000000
/iPod_Control/Music/F02/LNBW.m4a,65548,AAC,0,198482,0,8752968,0,179,0,0,7fa61b35ce000000
/iPod_Control/Music/F01/USSY.m4a,65537,AAC,0,143915,0,6346284,0,180,0,0,6c5d32bece000000
/iPod_Control/Music/F02/EHLZ.m4a,65538,AAC,0,117607,0,5186160,0,180,0,0,6239b7c3ce000000
/iPod_Control/Music/F02/JKSZ.m4a,65539,AAC,0,124411,0,5486040,0,180,0,0,b294c023ce000000
/iPod_Control/Music/F01/SEEH.m4a,65540,AAC,0,141222,0,6227508,0,180,0,0,234e18aece000000
/iPod_Control/Music/F01/QDXJ.m4a,65541,AAC,0,125897,0,5551896,0,180,0,0,92abb251ce000000
/iPod_Control/Music/F02/TTVL.m4a,65543,AAC,0,136415,0,6015828,0,180,0,0,5313501bce000000
/iPod_Control/Music/F00/CVQU.m4a,65549,AAC,0,118977,0,5246724,0,180,0,0,2023eaf2ce000000
/iPod_Control/Music/F02/DVES.m4a,65550,AAC,0,139852,0,6166944,0,180,0,0,1ece639bce000000
/iPod_Control/Music/F01/WQNS.m4a,65551,AAC,0,183436,0,8089116,0,180,0,0,2f0cbdadce000000
/iPod_Control/Music/F02/FKSJ.m4a,65552,AAC,0,140525,0,6196932,0,180,0,0,59fee9acce000000
/iPod_Control/Music/F00/HQIK.m4a,65554,AAC,0,151926,0,6699672,0,180,0,0,e3bbe70ece000000
/iPod_Control/Music/F01/FHJM.m4a,65537,AAC,0,173944,0,8349323,0,181,0,0,2323c9f6ce000000
/iPod_Control/Music/F00/ILWB.m4a,65541,AAC,0,146438,0,7029041,0,181,0,0,b8578d20ce000000
/iPod_Control/Music/F00/WRLA.m4a,65543,AAC,0,123389,0,5441352,0,181,0,0,c289d9f5ce000000
/iPod_Control/Music/F01/PINI.m4a,65545,AAC,0,124355,0,5969081,0,181,0,0,79256ee7ce000000
/iPod_Control/Music/F01/IBQV.m4a,65548,AAC,0,123478,0,5926989,0,181,0,0,23eb1cfdce000000
/iPod_Control/Music/F02/TYVN.m4a,65549,AAC,0,110487,0,5303376,0,181,0,0,fca3ee0cce000000
/iPod_Control/Music/F02/OADW.m4a,65550,AAC,0,9007,0,396900,0,181,0,0,ed978857ce000000
/iPod_Control/Music/F02/JZSR.m4a,65537,AAC,0,158851,0,7624884,0,12762,0,0,14edbeb1ce000000
/iPod_Control/Music/F02/ADLG.m4a,65543,AAC,0,156038,0,7489840,0,12762,0,0,d6e49271ce000000
/iPod_Control/Music/F01/UJZP.m4a,65544,AAC,0,129282,0,6205548,0,12762,0,0,93f42508ce000000
/iPod_Control/Music/F00/GFAD.m4a,65547,AAC,0,134266,0,6444780,0,12762,0,0,c41716a2ce000000
/iPod_Control/Music/F00/HYFD.m4a,65548,AAC,0,147972,0,7102660,0,12762,0,0,dde416d1ce000000
/iPod_Control/Music/F01/VQSU.m4a,65549,AAC,0,149238,0,7163469,0,12762,0,0,338053e8ce000000
/iPod_Control/Music/F01/LPTE.m4a,65538,AAC,0,124691,0,5985198,0,12787,0,0,e145d84ece000000
/iPod_Control/Music/F02/UZPB.m4a,65539,AAC,0,199958,0,9598019,0,12787,0,0,48ad4ba8ce000000
/iPod_Control/Music/F01/EGKH.m4a,65540,AAC,0,163687,0,7856984,0,12787,0,0,241b05d1ce000000
/iPod_Control/Music/F00/EBWE.m4a,65541,AAC,0,138514,0,6648698,0,12787,0,0,2718fafbce000000
/iPod_Control/Music/F02/BDXA.m4a,65542,AAC,0,163106,0,7829091,0,12787,0,0,d3907869ce000000
/iPod_Control/Music/F02/QTFK.m4a,65543,AAC,0,162369,0,7793725,0,12787,0,0,f7184af2ce000000
/iPod_Control/Music/F02/KGRR.m4a,65545,AAC,0,151719,0,7282527,0,12787,0,0,2be37c33ce000000
/iPod_Control/Music/F02/FBJG.m4a,65546,AAC,0,146381,0,7026312,0,12787,0,0,01cce3b4ce000000
/iPod_Control/Music/F00/IOHK.m4a,65547,AAC,0,146332,0,7023947,0,12787,0,0,52591ab9ce000000
/iPod_Control/Music/F02/RQUS.m4a,65548,AAC,0,134717,0,6466431,0,12787,0,0,d5a024d3ce000000
/iPod_Control/Music/F00/PFMI.m4a,65549,AAC,0,142265,0,6828733,0,12787,0,0,97181731ce000000
/iPod_Control/Music/F00/HNUL.m4a,65550,AAC,0,141120,0,6773806,0,12787,0,0,4382c4bcce000000
/iPod_Control/Music/F00/WRSO.m4a,65538,AAC,0,164106,0,7877118,0,12836,0,0,d32f8217ce000000
/iPod_Control/Music/F01/UKXH.m4a,65540,AAC,0,168119,0,8069759,0,12836,0,0,3c41f408ce000000
/iPod_Control/Music/F00/WIAO.m4a,65541,AAC,0,156826,0,7527676,0,12836,0,0,5df82125ce000000
/iPod_Control/Music/F02/WGYB.m4a,65543,AAC,0,157533,0,7561590,0,12836,0,0,f03ce563ce000000
/iPod_Control/Music/F02/YICQ.m4a,65544,AAC,0,304666,0,14623996,0,12836,0,0,c8d0033ace000000
/iPod_Control/Music/F02/EEUC.m4a,65545,AAC,0,157666,0,7567994,0,12836,0,0,97031a05ce000000
/iPod_Control/Music/F00/UIYW.m4a,65546,AAC,0,162093,0,7780479,0,12836,0,0,3b76cb91ce000000
/iPod_Control/Music/F01/XHPK.m4a,65547,AAC,0,161226,0,7738882,0,12836,0,0,27a46410ce000000
/iPod_Control/Music/F00/HPGH.m4a,65548,AAC,0,79069,0,3795351,0,12836,0,0,4e766b86ce000000
/iPod_Control/Music/F01/DTCS.m4a,65549,AAC,0,337440,0,16197166,0,12836,0,0,a475e674ce000000
/iPod_Control/Music/F02/VBPH.m4a,65537,AAC,0,133383,0,6402404,0,12877,0,0,6bd5b7cdce000000
/iPod_Control/Music/F02/QPCO.m4a,65539,AAC,0,127849,0,6136777,0,12877,0,0,051c07acce000000
/iPod_Control/Music/F00/WTNX.m4a,65540,AAC,0,148251,0,7116061,0,12877,0,0,9a3e92d0ce000000
/iPod_Control/Music/F01/GNDY.m4a,65549,AAC,0,126825,0,6087611,0,12877,0,0,c2348cbbce000000
/iPod_Control/Music/F00/AUMR.m4a,65538,AAC,0,191841,0,8460144,0,188,0,0,dfc4898fce000000
/iPod_Control/Music/F02/USTI.m4a,65538,AAC,0,204492,0,9815638,0,188,0,0,100f8e72ce000000
/iPod_Control/Music/F01/UNZR.mp3,0,MP3,0,126981,0,5598348,0,192,0,0,31322f18ce000000
/iPod_Control/Music/F00/BDSG.mp3,1,MP3,0,276610,0,12196884,0,195,0,0,d9d581f6ce000000
/iPod_Control/Music/F02/OACN.mp3,2,MP3,0,188186,0,8297856,0,195,0,0,37d0527cce000000
/iPod_Control/Music/F00/GCRV.mp3,3,MP3,0,281808,0,12425028,0,195,0,0,17af907fce000000
/iPod_Control/Music/F02/YUUQ.mp3,4,MP3,0,152528,0,6723192,0,195,0,0,53811045ce000000
/iPod_Control/Music/F01/AGVE.mp3,5,MP3,0,185208,0,8165556,0,195,0,0,89c6e9f9ce000000
/iPod_Control/Music/F02/VMJO.mp3,6,MP3,0,153260,0,6756120,0,195,0,0,b2db148dce000000
/iPod_Control/Music/F02/EIPE.mp3,7,MP3,0,336979,0,14858760,0,195,0,0,ea193683ce000000
/iPod_Control/Music/F01/RMWU.mp3,8,MP3,0,216607,0,9549120,0,195,0,0,af270961ce000000
/iPod_Control/Music/F02/OVBL.mp3,9,MP3,0,162925,0,7181832,0,195,0,0,7292af57ce000000
/iPod_Control/Music/F02/SVSE.mp3,10,MP3,0,212897,0,9385068,0,195,0,0,0ef50decce000000
/iPod_Control/Music/F00/CNLG.mp3,11,MP3,0,282174,0,12440316,0,195,0,0,68534af2ce000000
/iPod_Control/Music/F02/PBNG.mp3,12,MP3,0,203990,0,8994636,0,195,0,0,47afc359ce000000
/iPod_Control/Music/F00/STBS.mp3,3,MP3,0,176666,0,7789824,0,196,0,0,31d887e0ce000000
/iPod_Control/Music/F02/NATV.mp3,4,MP3,0,242625,0,10698660,0,196,0,0,c260b5c0ce000000
/iPod_Control/Music/F02/TXEQ.mp3,5,MP3,0,198974,0,8773548,0,196,0,0,0afbb105ce000000
/iPod_Control/Music/F02/HGOL.mp3,6,MP3,0,237035,0,10451700,0,196,0,0,da859fbace000000
/iPod_Control/Music/F00/KWWJ.mp3,7,MP3,0,200829,0,8855280,0,196,0,0,b81be1a7ce000000
/iPod_Control/Music/F01/IDNF.mp3,8,MP3,0,180375,0,7953288,0,196,0,0,2f49092dce000000
/iPod_Control/Music/F01/MTTR.mp3,11,MP3,0,126876,0,5593644,0,196,0,0,55876966ce000000
/iPod_Control/Music/F00/SDSF.mp3,12,MP3,0,213812,0,9427992,0,196,0,0,ad29e5ddce000000
/iPod_Control/Music/F00/OMWU.mp3,13,MP3,0,198034,0,8731800,0,196,0,0,48aa35fbce000000
/iPod_Control/Music/F00/TTVX.mp3,14,MP3,0,330475,0,14572404,0,196,0,0,d8d3b527ce000000
/iPod_Control/Music/F00/NKQH.mp3,15,MP3,0,275487,0,12147492,0,196,0,0,3b95b570ce000000
/iPod_Control/Music/F01/VCVO.mp3,16,MP3,0,142132,0,6266904,0,196,0,0,c5a6a0a0ce000000
/iPod_Control/Music/F00/DKGX.m4a,1,AAC,0,271720,0,11982852,0,12924,0,0,9b8446d5ce000000
/iPod_Control/Music/F02/HLGU.m4a,2,AAC,0,212453,0,9369192,0,12924,0,0,5483d578ce000000
/iPod_Control/Music/F01/EEFN.m4a,3,AAC,0,351813,0,15514968,0,12924,0,0,93aa1705ce000000
